5.882352941176470507e-02,7.059998643307001387e-02,3.305920048729861005e+00,1.809591123353221920e-01,1.991702939914561377e-01,6.892341781581784455e-01,8.164552497518151510e-04,1.849999999999999978e-01,-2.232145109554275209e+01,1.416353267080244782e+00,4.501793481124739538e-01,8.461052187107981348e-02,-3.811633798566144149e-01,7.114307869930868167e-01,-2.636948744980485149e-01,1.699426672018088391e-01,1.035457236831830025e-01,-1.209303469038564699e-02,-1.218878273087647540e-01,1.188080294420560401e-01,6.238460785410373383e-02,1.087164722360576359e-03,1.854473733285413525e-02,2.854222363617815728e-02,9.770824595938735861e-04,1.487821936204637430e-01,2.741099464834269046e-03,1.338087560042640865e-02,5.261485020035558489e-04,4.924132704921974643e-04,1.084559564233862020e-03,7.216724335674985780e-02,4.128415910459247136e-04,4.256943798331092044e-02
4.255319148936170109e-02,7.462550283461734379e-02,3.314717271225926520e+00,1.549183252940452282e-01,1.636031305125548174e-01,6.162210297507528800e-01,8.579309876569894168e-04,1.000000000000000056e-01,-2.272842847314407422e+01,1.187464227647208270e+00,5.100730248867965111e-01,-1.149092784695083941e-01,-5.124551201325439065e-01,7.526780769035981145e-01,-2.388785835365482002e-01,5.462037796477692275e-02,9.608170638120216989e-02,-1.348720679146178936e-01,-1.993515513414207962e-01,2.166352804186540693e-01,2.253106141197056822e-01,7.890017387442250845e-04,1.836683685072444672e-02,2.568752111966503271e-02,1.295646588412844831e-03,1.475566710568833317e-01,2.701712814227579668e-03,1.952973049236341602e-02,3.608226308906539639e-04,2.379227931053153934e-04,5.219679708970715324e-04,8.078989683653604870e-02,1.643490784959155727e-04,4.309701121981824451e-02
4.255319148936170109e-02,7.069759908269364346e-02,3.306718399315720536e+00,1.633289653451192591e-01,1.883729844027784428e-01,5.237027455603708859e-01,1.002910023704526058e-03,7.499999999999999722e-02,-2.265530019978551834e+01,1.700618480496757678e+00,9.503210651494784500e-01,2.256945233045035137e-01,-3.572759866794650851e-01,5.716359953606077182e-01,-2.459696019422698832e-01,-7.191288581332250240e-02,1.419328210042027083e-01,-1.078129320791311324e-01,-1.449047093920370795e-02,9.258891575453315204e-02,-4.756958094980008600e-02,2.156372489498108429e-03,1.513100319952626061e-02,2.742544604814820680e-02,1.618635229496524644e-03,1.597519023334102173e-01,2.437335659895926206e-03,1.395178458354549671e-02,3.161519653983882678e-04,5.439685924548845562e-04,1.068364034871673940e-03,7.623734629989462053e-02,4.785347418932926994e-04,4.561394933406009988e-02
4.755944931163955114e-02,7.469973671995912279e-02,3.311728129006192844e+00,1.514645747090896111e-01,1.619058426118523408e-01,6.121900767208018346e-01,6.698039164477812262e-04,1.049999999999999961e-01,-2.243979464514654509e+01,1.631186845373655547e+00,8.214392470740469188e-01,2.732266550776897285e-01,-2.670741700855447931e-01,8.096897619053250450e-01,-2.877638732326194271e-01,9.633259122951295939e-02,1.417610102559423713e-01,-7.366103232635851095e-02,-1.853870366210931819e-01,3.536192580637224220e-02,-2.119716259530470548e-01,2.205764824988496169e-03,1.522537305735298038e-02,3.076079316937447780e-02,2.220258380274840390e-03,1.614131424733429576e-01,1.538083587706189689e-03,1.102179075122362503e-02,3.700446339391525656e-04,3.841162263993955347e-04,1.720850270095864625e-03,6.558306744578958070e-02,5.151082153872290096e-04,4.520184331388255039e-02
4.380475594493116187e-02,6.797636777131478569e-02,3.313454839501477345e+00,1.540181922347751142e-01,1.822540755225854070e-01,4.523206767767595227e-01,1.737397705016742368e-03,5.999999999999999778e-02,-2.293313574249592079e+01,1.494245043344902601e+00,4.553937558383477358e-01,1.964110764760748362e-01,-4.460356342564690824e-01,6.726666849552359606e-01,-4.027983595298671032e-02,1.327241513413378038e-01,-9.067134620755588556e-03,-3.400374071637803364e-01,-2.208425752011293486e-01,3.924098704230833956e-01,4.064731927165376457e-01,3.207147058999462361e-04,2.076740898511630906e-02,2.799434252636396128e-02,1.102481915649795776e-03,1.460123601116450065e-01,3.760551350689560722e-03,1.859571003348519866e-02,1.998314194432725458e-04,4.691631222688235183e-04,5.530437954420539372e-04,8.530374301465921960e-02,1.884589944160628306e-04,4.321213690087389453e-02
4.255319148936170109e-02,6.280233838753236653e-02,3.310789290333085333e+00,1.518636012533572666e-01,1.884026192070808459e-01,3.977189197994818737e-01,4.727847474825593748e-04,5.500000000000000028e-02,-2.303858435463791210e+01,1.705510731282016135e+00,3.270729534158778318e-01,3.506088002164362560e-01,-3.372986634182575383e-01,6.140337555023469562e-01,-2.706285084009876218e-01,1.430160078672788643e-04,7.004924467791226461e-02,5.879070627317254522e-02,-5.502944299237967629e-02,1.487873035253308718e-01,-1.065783914291179857e-01,9.469795624391650398e-04,1.831617520729659707e-02,2.771059887631710517e-02,9.714195417297621276e-04,1.508783804463722233e-01,2.139767697034244878e-03,2.019345446822958662e-02,6.010551110024511248e-04,4.401225908406602365e-04,4.990248063968105849e-04,8.786334867376276170e-02,3.473205060173220940e-04,4.467235857970947716e-02
4.505632040050062265e-02,6.433000910650933657e-02,3.313715216344025105e+00,1.506720049762517444e-01,1.825151886167103166e-01,4.537110872499237613e-01,7.930119134300187304e-04,5.500000000000000028e-02,-2.279931871171454105e+01,1.782642672898288039e+00,3.857058828483986290e-01,6.504754705610547028e-01,-1.286285196759702487e-01,7.077493481068908299e-01,-1.706442675643595197e-01,2.363671738038752856e-02,5.916345879272233432e-02,3.772582305311314443e-02,-2.142482390033125239e-01,-6.791733196531295202e-02,-3.184185155983222382e-01,1.800716546687347467e-03,1.714297168861629236e-02,3.330225398188095542e-02,2.372519512497380488e-03,1.577236269110302569e-01,1.307552074641090854e-03,1.328120330050460915e-02,7.161682383001015395e-04,4.803039812041954345e-04,1.377669368345524640e-03,7.450186418819097767e-02,3.540406031530376248e-04,4.500027864807851219e-02
3.254067584480600794e-02,5.611405014340285768e-02,3.310019184635718759e+00,1.376542837116472295e-01,1.761603531387170851e-01,3.112689256263372339e-01,6.791248647598975043e-04,5.500000000000000028e-02,-2.336336358358127185e+01,2.169668768191478136e+00,7.032428868908155994e-01,5.708900775724481402e-01,-3.627212994105633026e-01,7.630473068913764534e-01,-3.558810561087438207e-01,-1.442294844738794546e-01,-4.138622079041699015e-02,2.297718612189698362e-01,1.357051449425490108e-01,-1.202783334854152716e-02,-4.395878822762012694e-01,2.337829146586241445e-03,1.638540485368545838e-02,3.438091438952629864e-02,2.500165501313877502e-03,1.576389637960221302e-01,2.037965104243500639e-03,1.276760445696381759e-02,5.805843217242551840e-04,5.402919343384185186e-04,1.611006181239471244e-03,8.035490768565374531e-02,5.083860554756862134e-04,4.550306507351232349e-02
4.255319148936170109e-02,5.668506934966664745e-02,3.309615894386936041e+00,1.429250646020707449e-01,1.779482443840221528e-01,3.540973910392808399e-01,1.755287796024259869e-03,5.500000000000000028e-02,-2.362540644630524156e+01,1.620491754328111211e+00,3.180858685433146094e-01,6.974186901182827247e-02,-6.210430681057830249e-01,9.403364360601943472e-01,1.764311428007273863e-01,8.573015142666491617e-02,-1.420544124033351896e-01,-1.385007402494302375e-01,-4.517026123950680649e-02,9.558866353348577372e-02,4.738118510687330115e-02,5.517818057281481496e-04,1.975259610030599688e-02,2.861335035450337377e-02,1.100962236235393694e-03,1.457005565148371262e-01,2.013921383530409368e-03,2.075289309801733179e-02,2.808920679700457499e-04,1.991932588659750308e-04,3.430105294509619516e-04,9.280331705435511391e-02,1.040699525901248187e-04,4.412410016027908111e-02
4.380475594493116187e-02,5.791474251697728559e-02,3.314041952600305319e+00,1.328460543280138018e-01,1.643182143435077402e-01,3.995898265920161396e-01,9.480583007778856661e-04,5.500000000000000028e-02,-2.310722561944011488e+01,1.918935653358665450e+00,4.926769838640386867e-01,6.043336518905012555e-01,-3.445898399256165368e-01,4.741068189605807115e-01,-3.511592096820796427e-01,-1.225868530864432787e-01,1.304486589435368271e-01,2.084567575198901790e-01,7.337863703861516318e-02,1.085902544749370036e-01,-1.934360784160872315e-01,1.992533204537051249e-03,1.682049884203171489e-02,3.118652809232739728e-02,1.340611734610117328e-03,1.503585844758146550e-01,2.467712681812379936e-03,1.782099832355803562e-02,4.730320956146500072e-04,4.766675449066746411e-04,1.370331146784378512e-03,8.365591006547486164e-02,7.017265142854466498e-04,4.402110891554885524e-02
1.251564455569461861e-03,4.543311738006408640e-02,2.834500097560621157e+00,1.166510544618927919e-01,2.188278507850203447e-01,3.172903051903905314e-02,1.011233707400135684e-01,2.500000000000000052e-03,-2.601518085197033514e+01,2.439919494770546482e+00,3.484603698881024170e-01,4.731833580905089320e-01,1.995628722570465530e-01,2.037546271582469648e-01,1.653042558717136012e-01,1.081191189466780278e-01,1.459459696470269130e-01,6.526224166320854225e-02,1.074525765338530670e-01,6.684551791808052146e-02,6.387738966779815675e-02,7.422005556991352962e-04,1.007511731566166475e-04,1.324496715894672196e-02,2.061758991744229452e-04,2.006811708352514503e-03,2.707776387673994749e-04,1.141331786317258679e-01,3.320791939519657378e-05,1.507387272272245717e-04,8.259574786918698818e-04,1.224038818678950119e-01,6.055744393962615897e-05,4.359473720442346573e-02
2.503128911138923721e-03,5.858807151802273433e-02,2.594290394531095334e+00,7.321139231562281968e-02,1.781335246877131517e-01,6.945676715334667822e-03,2.565457105649873032e-02,2.500000000000000052e-03,-2.833980635803764159e+01,2.411074816631296525e+00,6.958134431940714570e-01,5.735093059497307078e-01,1.573052982887529760e-01,1.645842652944836115e-01,-6.395096418499716939e-02,1.058700713639179197e-01,3.879047539924182497e-02,1.399418351127290627e-01,1.981375395411272555e-01,1.638991682026121055e-01,8.908930511100837668e-02,4.401936259147234986e-05,7.002154474444295337e-06,1.152535706285447983e-03,7.847047610616523388e-05,1.580598985606209285e-04,4.420938254708412147e-05,1.472540673540191913e-01,5.531593865356708220e-06,5.384073725734230648e-05,5.923689567788694067e-05,1.170655514156782318e-01,8.892259920785138404e-06,4.957837263327285332e-02
1.627033792240300397e-02,4.217703516053072227e-02,2.560862989599764994e+00,7.320387676220367623e-02,1.787202692074237043e-01,5.892309739643177523e-03,7.597358764644230114e-03,2.500000000000000052e-03,-2.882836528671900567e+01,2.482204948722859683e+00,5.376344822876446550e-01,4.222760208751984989e-01,1.300664134664871741e-01,2.699277854879513893e-03,1.901835103264956917e-01,8.535628104634203350e-02,7.200999041363455311e-02,-2.045607271003000924e-02,4.532308088016164666e-02,-8.259121853675294167e-02,-7.325605300233414829e-02,6.693340146021713860e-05,1.949475083841110560e-05,6.370355107964395308e-04,6.478869137308497961e-05,2.530629759994643233e-04,3.598439627861300537e-05,1.145885558676564137e-01,7.522525681720837596e-06,1.380415874214263225e-05,9.396375516446402350e-05,1.278006282436566776e-01,1.558518917224978195e-05,4.520237313763857123e-02
1.251564455569461861e-03,3.552514548332950939e-02,2.853522302750954864e+00,9.272454720950067120e-02,1.989333267144562378e-01,1.378899523446305668e-02,1.393597889717582312e-02,2.500000000000000052e-03,-2.769454859039616323e+01,2.408972008493214911e+00,3.374059144473484095e-01,4.244325009698633466e-01,1.506772486771772446e-01,2.446540794202339553e-01,1.097608738797347799e-01,5.413337227762908543e-02,1.171206549764634008e-01,-3.649260447462739781e-02,1.118868305926508794e-01,7.617078457867586250e-02,1.760624469505882306e-01,1.513774251842696394e-04,2.505666908407338888e-05,9.347225331867416165e-03,1.306215479494784700e-04,3.387412345570877162e-04,9.416014356459854312e-05,1.114702975157870757e-01,1.700503650647458822e-05,6.255706223480353727e-05,1.976909499020586627e-04,1.259527578360869760e-01,2.729734607920992643e-05,4.402614993349141664e-02
1.251564455569461861e-03,3.076987473083388214e-02,2.991692531840437486e+00,1.154088245564614673e-01,2.176695738679687298e-01,2.879127660525660978e-02,6.893177001196761772e-03,2.500000000000000052e-03,-2.669612328705742144e+01,2.349234094345364454e+00,3.100586950833110755e-01,4.008429718161415356e-01,2.035896510051559971e-01,2.211089204970403677e-01,9.445887961017057632e-02,1.278188655470852142e-01,5.189817474315643053e-02,1.335202036971660546e-02,1.085034511179207468e-02,4.236736060349224203e-02,4.540914915703506832e-02,6.460694355776418641e-04,6.421017334419005943e-05,2.321858188158668762e-02,2.776913656286266537e-04,6.843989146830370103e-04,1.777735349229379966e-04,9.703351017931623190e-02,4.079041816795376282e-05,5.858254729419413157e-05,4.825506424194458662e-04,1.250527920511328717e-01,5.806301151995019177e-05,4.130897937501725597e-02
1.251564455569461861e-03,5.598369591456155148e-02,2.711524007008495385e+00,1.197721094267805153e-01,2.213059836285349857e-01,3.510050885498286477e-02,2.116474689664861117e-02,5.000000000000000104e-03,-2.600604721669424535e+01,2.292445656414626498e+00,2.604383162926054984e-01,3.730172564670727331e-01,1.706031073596430969e-01,2.232263644003187886e-01,6.072810309915702143e-02,6.857335743017693719e-02,-4.184436314544418001e-03,-1.386939585257264754e-02,-3.970429241009761079e-02,4.714931420139718832e-02,4.628462334865077188e-02,4.416066463657099110e-04,8.127108519378360219e-05,4.523183996939252743e-02,3.943347284695788578e-04,7.441066607472514218e-04,1.575226947697059600e-04,2.901023839837277851e-01,5.996672941839734089e-05,1.775605581440017748e-04,4.071186126950661105e-04,5.397361730232674848e-02,8.216993485838171199e-05,7.975161620009124652e-02
1.251564455569461861e-03,3.088535817353110779e-02,2.858741644200920806e+00,1.522769398758899717e-01,2.395285764292307551e-01,9.861404026850871529e-02,1.085855606944507827e-02,1.000000000000000021e-02,-2.519010565318452421e+01,2.417002160277753386e+00,2.799301591415018220e-01,4.096284372659541040e-01,1.988609244441910395e-01,1.829964820584783769e-01,2.255010017547930991e-03,1.290739908966858640e-01,3.481464741376428390e-02,8.880816959609971750e-02,7.382862076023646858e-02,8.923716874064339943e-02,1.538330118214419930e-02,1.801258676919621944e-03,2.967990060617482599e-04,3.311833369692624568e-02,1.115101620803209256e-03,4.369521213563716533e-03,1.091242830237973069e-03,3.323611621163093943e-01,1.513281676553816823e-04,4.672288399333249654e-04,1.550459029194086727e-03,3.806856733297266093e-02,3.647364072915483058e-04,9.069290035913431247e-02
6.257822277847309086e-03,4.703849538865670366e-02,2.917072020230802476e+00,1.385048623007727187e-01,2.315453557627654702e-01,7.440731181694110186e-02,2.830476115066597482e-03,1.000000000000000021e-02,-2.511035885697371128e+01,2.474351581273526168e+00,1.817017100073237967e-01,3.741149243601511465e-01,1.697326364771652163e-01,3.647342133267388875e-01,2.312252289416689699e-01,2.645178665566781939e-01,8.843746869505215991e-02,9.273875433086684050e-02,6.170387154448560285e-02,5.273756577844402466e-02,5.438274818734886717e-02,6.720641349346499066e-03,4.369330028279656982e-04,8.133657317879705584e-02,2.259469571409293207e-04,2.772294632074501913e-03,4.106348780907779854e-04,3.271869590211378687e-01,1.337457641743629224e-04,4.315699089888697169e-04,8.651185251296645857e-04,2.478760502326728121e-02,1.258637511902720792e-04,9.027796075962689348e-02
1.126408010012515566e-02,8.894686999796547200e-02,3.032384012219172309e+00,1.091205083236933687e-01,1.923425143992676944e-01,7.806680292319455317e-02,9.806465244517954816e-03,4.000000000000000083e-02,-2.407512214356804137e+01,3.183065617124340996e+00,3.942889397570479293e-01,3.315145076842649918e-01,-6.010102742851307633e-01,-1.993712850243556031e-02,5.231695581849059584e-01,1.681690187135284342e-01,2.307683051865394852e-01,2.647161169843275097e-01,-4.416755623364108096e-01,-1.079984581251052927e-01,2.036130955337766002e-01,3.078350249160696078e-03,9.158718847327952314e-03,8.043505411728807397e-02,2.204350551111474484e-03,2.004910697085064523e-03,2.128935972991453343e-04,3.171603510408769200e-01,3.011784657913551210e-04,2.483162835276257578e-03,7.775626385539525327e-04,9.430726614101540839e-03,5.423172948605442436e-04,8.756356548395541339e-02
1.376720901126408068e-02,8.074095445592316400e-02,3.091852969898469805e+00,9.396861250857478642e-02,1.859995837287345410e-01,3.820260977891774129e-02,1.604672278932738061e-02,2.750000000000000014e-02,-2.462080469656119064e+01,3.412807056442700215e+00,7.221988819621969480e-01,5.808542653466990391e-01,-2.478641753150973570e-01,-1.593293201071059040e-01,-1.108447729565177342e-01,9.556372063444838749e-02,-3.113594484960584274e-02,1.264551812375151914e-02,-1.742655471475336171e-01,-1.264368300704075965e-01,5.250427847290930344e-02,2.174794705053372749e-03,4.226738809947378655e-04,1.498724888201460326e-01,6.648579481761890744e-03,8.103609668667743904e-03,3.182888388844047709e-04,1.542211127384510161e-01,5.317435629327902204e-05,1.759450111765340549e-03,9.838518891081790042e-04,4.301842926134560874e-02,2.850342035655121392e-04,5.548174605355284811e-02
3.504380475594492950e-02,9.928234345288877716e-02,3.057991696704115192e+00,8.103745242853362118e-02,1.174317892748063252e-01,1.681894804019267997e-01,2.483204243445928314e-02,6.750000000000000444e-02,-2.292514018378371787e+01,3.273337415679688167e+00,-1.154250192465002406e-01,1.482398986181608924e-01,-2.713965020728301147e-01,-4.763206460252584346e-02,1.055557396068695253e+00,-5.433082745394425539e-02,-8.818839576331699570e-01,1.753830801992787847e-01,-2.854588592293580418e-01,1.636434169940897132e-01,3.409823384584351746e-01,4.617032678149619873e-03,4.468581177310626475e-04,2.523420614183457394e-02,8.446324270162805167e-03,9.840622885633278083e-02,1.230572923642233966e-02,9.164348632569092878e-02,6.656207409702471958e-04,9.436744610622242388e-04,5.037087455239573023e-04,3.909756721895091963e-02,7.250055837917780341e-03,3.361427208614758272e-02
5.882352941176470507e-02,1.183386036935990537e-01,3.290212961802735592e+00,1.221678473614100507e-01,1.647538618618205331e-01,3.271727122059624460e-01,1.802154265643070991e-02,7.000000000000000666e-02,-2.231154105073852989e+01,2.657438444671494260e+00,-8.934137209344128472e-02,-1.433892699279026850e-01,-8.710898951494034925e-01,-2.560374206272443554e-02,7.800063197437281381e-01,-1.461559659657137300e-01,-4.663554527066590683e-01,3.112513159712275157e-01,-4.347056613432312977e-01,3.711058207722062741e-01,5.545889177773373480e-02,5.255758144904101870e-02,1.159607460044602455e-03,1.433297150858687044e-02,7.904260221416017007e-04,1.912974721291395286e-02,5.616269684716278243e-02,5.374356126927807425e-02,6.040706199502786757e-04,3.281225014182711456e-03,1.261012757568177618e-03,2.856440903308695226e-02,2.261570308930002313e-03,2.170814455126189244e-02
2.252816020025031132e-02,7.882179919751394759e-02,3.070110444204349420e+00,6.930864308668997775e-02,1.036830020977852207e-01,6.552156569355821469e-02,1.870496688274301753e-02,5.249999999999999806e-02,-2.451218746706467400e+01,3.463766240171710198e+00,1.099777925535253553e+00,6.364456443297566990e-02,-1.566966767324688536e+00,-4.084507651665301164e-01,1.938676287965064304e-01,-2.406203005801705042e-01,9.356017728401405664e-02,5.339590759887592464e-01,-6.243356582220482842e-01,1.293296866240421228e-01,-1.558224857257531903e-01,3.528074149238232676e-02,6.792005403137403932e-03,8.532738277443141159e-03,1.300562775072218111e-03,2.293256504739215121e-02,3.349700055416251349e-02,9.542620181043968974e-02,2.532788186748100012e-05,3.017882199377138874e-03,3.848813304123144610e-03,5.766967190278973754e-02,7.593388924786470019e-03,2.766265080794289705e-02
